POINT_ID,FROM_DATE,TO_DATE,POINT_LON,POINT_LAT,POINT_ELEVATION,POINT_BALANCE,YEAR,RGIId,aspect,slope,u10_oct,u10_nov,u10_dec,u10_jan,u10_feb,u10_mar,u10_apr,u10_may,u10_jun,u10_jul,u10_aug,u10_sep,v10_oct,v10_nov,v10_dec,v10_jan,v10_feb,v10_mar,v10_apr,v10_may,v10_jun,v10_jul,v10_aug,v10_sep,t2m_oct,t2m_nov,t2m_dec,t2m_jan,t2m_feb,t2m_mar,t2m_apr,t2m_may,t2m_jun,t2m_jul,t2m_aug,t2m_sep,fal_oct,fal_nov,fal_dec,fal_jan,fal_feb,fal_mar,fal_apr,fal_may,fal_jun,fal_jul,fal_aug,fal_sep,rsn_oct,rsn_nov,rsn_dec,rsn_jan,rsn_feb,rsn_mar,rsn_apr,rsn_may,rsn_jun,rsn_jul,rsn_aug,rsn_sep,sd_oct,sd_nov,sd_dec,sd_jan,sd_feb,sd_mar,sd_apr,sd_may,sd_jun,sd_jul,sd_aug,sd_sep,sf_oct,sf_nov,sf_dec,sf_jan,sf_feb,sf_mar,sf_apr,sf_may,sf_jun,sf_jul,sf_aug,sf_sep,smlt_oct,smlt_nov,smlt_dec,smlt_jan,smlt_feb,smlt_mar,smlt_apr,smlt_may,smlt_jun,smlt_jul,smlt_aug,smlt_sep,slhf_oct,slhf_nov,slhf_dec,slhf_jan,slhf_feb,slhf_mar,slhf_apr,slhf_may,slhf_jun,slhf_jul,slhf_aug,slhf_sep,str_oct,str_nov,str_dec,str_jan,str_feb,str_mar,str_apr,str_may,str_jun,str_jul,str_aug,str_sep,sshf_oct,sshf_nov,sshf_dec,sshf_jan,sshf_feb,sshf_mar,sshf_apr,sshf_may,sshf_jun,sshf_jul,sshf_aug,sshf_sep,ssrd_oct,ssrd_nov,ssrd_dec,ssrd_jan,ssrd_feb,ssrd_mar,ssrd_apr,ssrd_may,ssrd_jun,ssrd_jul,ssrd_aug,ssrd_sep,tp_oct,tp_nov,tp_dec,tp_jan,tp_feb,tp_mar,tp_apr,tp_may,tp_jun,tp_jul,tp_aug,tp_sep,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE
13,20140401,20150331,-70.13610758,-33.58119637,3757.46,-7.931,2015,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.5335779,-0.2878666,0.002313614,0.6714678,0.66741276,0.40027237,0.1473198,-0.29676914,-0.47127438,-0.6610918,-0.54587173,-0.5262213,-0.4699974,-0.35551262,-0.2542715,-0.029024124,-0.008281708,-0.06893635,-0.1608944,-0.31200218,-0.48689747,-0.49985218,-0.46900845,-0.4616108,272.3943,273.08618,275.9673,283.15186,282.10303,281.94604,278.46338,272.239,268.67163,265.2324,266.74854,267.0481,0.73792285,0.5792971,0.38240916,0.13920292,0.12580067,0.13274902,0.14239427,0.22291781,0.49923593,0.74624836,0.8549577,0.8520787,362.6406,418.59372,262.63278,128.47653,135.98434,124.49997,148.74997,147.17966,153.35153,164.49997,226.88278,277.23434,0.7078457,0.36826038,0.053585052,3.528595e-05,0.00026607513,0.00057792664,0.00091457367,0.002904892,0.012950897,0.13139248,0.4471159,0.62939835,0.0015921528,0.0014178716,0.0007588882,8.38656e-06,0.00023295917,0.00037431344,0.00033394713,0.0007384382,0.00086249225,0.0069001634,0.009453721,0.0060135657,0.0064660963,0.014247166,0.0069941897,3.9126724e-05,0.00020523928,0.00039973482,0.00033966638,0.0006410973,0.0006381837,0.0001247786,0.0,0.0,-261909.0,-1294473.0,-5756092.0,-4809056.0,-2839340.0,-2655761.0,-2192416.0,-1637991.0,-643668.0,-241054.0,-37202.0,-42924.0,-4686291.0,-6637284.0,-8599400.0,-13233930.0,-12762399.0,-11683767.0,-10663248.0,-8415924.0,-5403800.0,-3132283.0,-2655367.0,-3480516.0,27203.0,-399794.0,-2932676.0,-8583134.0,-8570739.0,-6127122.0,-3727386.0,-1701709.0,-394885.0,-93958.0,134417.0,126178.0,27460590.0,31060040.0,33083060.0,32617836.0,28081988.0,23897700.0,19504802.0,14584216.0,12039062.0,11572355.0,14468619.0,20474808.0,0.0018495147,0.0016657257,0.0017029793,0.00057363656,0.0012323413,0.00087667775,0.0003556381,0.0007845224,0.0008712586,0.0071722944,0.009937603,0.006328965,2519.769,1237.69095703125
14,20140401,20150331,-70.13680031,-33.58198404,3750.852,-8.13,2015,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.5335779,-0.2878666,0.002313614,0.6714678,0.66741276,0.40027237,0.1473198,-0.29676914,-0.47127438,-0.6610918,-0.54587173,-0.5262213,-0.4699974,-0.35551262,-0.2542715,-0.029024124,-0.008281708,-0.06893635,-0.1608944,-0.31200218,-0.48689747,-0.49985218,-0.46900845,-0.4616108,272.3943,273.08618,275.9673,283.15186,282.10303,281.94604,278.46338,272.239,268.67163,265.2324,266.74854,267.0481,0.73792285,0.5792971,0.38240916,0.13920292,0.12580067,0.13274902,0.14239427,0.22291781,0.49923593,0.74624836,0.8549577,0.8520787,362.6406,418.59372,262.63278,128.47653,135.98434,124.49997,148.74997,147.17966,153.35153,164.49997,226.88278,277.23434,0.7078457,0.36826038,0.053585052,3.528595e-05,0.00026607513,0.00057792664,0.00091457367,0.002904892,0.012950897,0.13139248,0.4471159,0.62939835,0.0015921528,0.0014178716,0.0007588882,8.38656e-06,0.00023295917,0.00037431344,0.00033394713,0.0007384382,0.00086249225,0.0069001634,0.009453721,0.0060135657,0.0064660963,0.014247166,0.0069941897,3.9126724e-05,0.00020523928,0.00039973482,0.00033966638,0.0006410973,0.0006381837,0.0001247786,0.0,0.0,-261909.0,-1294473.0,-5756092.0,-4809056.0,-2839340.0,-2655761.0,-2192416.0,-1637991.0,-643668.0,-241054.0,-37202.0,-42924.0,-4686291.0,-6637284.0,-8599400.0,-13233930.0,-12762399.0,-11683767.0,-10663248.0,-8415924.0,-5403800.0,-3132283.0,-2655367.0,-3480516.0,27203.0,-399794.0,-2932676.0,-8583134.0,-8570739.0,-6127122.0,-3727386.0,-1701709.0,-394885.0,-93958.0,134417.0,126178.0,27460590.0,31060040.0,33083060.0,32617836.0,28081988.0,23897700.0,19504802.0,14584216.0,12039062.0,11572355.0,14468619.0,20474808.0,0.0018495147,0.0016657257,0.0017029793,0.00057363656,0.0012323413,0.00087667775,0.0003556381,0.0007845224,0.0008712586,0.0071722944,0.009937603,0.006328965,2519.769,1231.0829570312499
15,20140401,20150331,-70.13556614,-33.58245886,3709.684,-8.425,2015,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.5335779,-0.2878666,0.002313614,0.6714678,0.66741276,0.40027237,0.1473198,-0.29676914,-0.47127438,-0.6610918,-0.54587173,-0.5262213,-0.4699974,-0.35551262,-0.2542715,-0.029024124,-0.008281708,-0.06893635,-0.1608944,-0.31200218,-0.48689747,-0.49985218,-0.46900845,-0.4616108,272.3943,273.08618,275.9673,283.15186,282.10303,281.94604,278.46338,272.239,268.67163,265.2324,266.74854,267.0481,0.73792285,0.5792971,0.38240916,0.13920292,0.12580067,0.13274902,0.14239427,0.22291781,0.49923593,0.74624836,0.8549577,0.8520787,362.6406,418.59372,262.63278,128.47653,135.98434,124.49997,148.74997,147.17966,153.35153,164.49997,226.88278,277.23434,0.7078457,0.36826038,0.053585052,3.528595e-05,0.00026607513,0.00057792664,0.00091457367,0.002904892,0.012950897,0.13139248,0.4471159,0.62939835,0.0015921528,0.0014178716,0.0007588882,8.38656e-06,0.00023295917,0.00037431344,0.00033394713,0.0007384382,0.00086249225,0.0069001634,0.009453721,0.0060135657,0.0064660963,0.014247166,0.0069941897,3.9126724e-05,0.00020523928,0.00039973482,0.00033966638,0.0006410973,0.0006381837,0.0001247786,0.0,0.0,-261909.0,-1294473.0,-5756092.0,-4809056.0,-2839340.0,-2655761.0,-2192416.0,-1637991.0,-643668.0,-241054.0,-37202.0,-42924.0,-4686291.0,-6637284.0,-8599400.0,-13233930.0,-12762399.0,-11683767.0,-10663248.0,-8415924.0,-5403800.0,-3132283.0,-2655367.0,-3480516.0,27203.0,-399794.0,-2932676.0,-8583134.0,-8570739.0,-6127122.0,-3727386.0,-1701709.0,-394885.0,-93958.0,134417.0,126178.0,27460590.0,31060040.0,33083060.0,32617836.0,28081988.0,23897700.0,19504802.0,14584216.0,12039062.0,11572355.0,14468619.0,20474808.0,0.0018495147,0.0016657257,0.0017029793,0.00057363656,0.0012323413,0.00087667775,0.0003556381,0.0007845224,0.0008712586,0.0071722944,0.009937603,0.006328965,2519.769,1189.9149570312502
16,20140401,20150331,-70.13484106,-33.58313039,3684.823,-7.177,2015,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.5335779,-0.2878666,0.002313614,0.6714678,0.66741276,0.40027237,0.1473198,-0.29676914,-0.47127438,-0.6610918,-0.54587173,-0.5262213,-0.4699974,-0.35551262,-0.2542715,-0.029024124,-0.008281708,-0.06893635,-0.1608944,-0.31200218,-0.48689747,-0.49985218,-0.46900845,-0.4616108,272.3943,273.08618,275.9673,283.15186,282.10303,281.94604,278.46338,272.239,268.67163,265.2324,266.74854,267.0481,0.73792285,0.5792971,0.38240916,0.13920292,0.12580067,0.13274902,0.14239427,0.22291781,0.49923593,0.74624836,0.8549577,0.8520787,362.6406,418.59372,262.63278,128.47653,135.98434,124.49997,148.74997,147.17966,153.35153,164.49997,226.88278,277.23434,0.7078457,0.36826038,0.053585052,3.528595e-05,0.00026607513,0.00057792664,0.00091457367,0.002904892,0.012950897,0.13139248,0.4471159,0.62939835,0.0015921528,0.0014178716,0.0007588882,8.38656e-06,0.00023295917,0.00037431344,0.00033394713,0.0007384382,0.00086249225,0.0069001634,0.009453721,0.0060135657,0.0064660963,0.014247166,0.0069941897,3.9126724e-05,0.00020523928,0.00039973482,0.00033966638,0.0006410973,0.0006381837,0.0001247786,0.0,0.0,-261909.0,-1294473.0,-5756092.0,-4809056.0,-2839340.0,-2655761.0,-2192416.0,-1637991.0,-643668.0,-241054.0,-37202.0,-42924.0,-4686291.0,-6637284.0,-8599400.0,-13233930.0,-12762399.0,-11683767.0,-10663248.0,-8415924.0,-5403800.0,-3132283.0,-2655367.0,-3480516.0,27203.0,-399794.0,-2932676.0,-8583134.0,-8570739.0,-6127122.0,-3727386.0,-1701709.0,-394885.0,-93958.0,134417.0,126178.0,27460590.0,31060040.0,33083060.0,32617836.0,28081988.0,23897700.0,19504802.0,14584216.0,12039062.0,11572355.0,14468619.0,20474808.0,0.0018495147,0.0016657257,0.0017029793,0.00057363656,0.0012323413,0.00087667775,0.0003556381,0.0007845224,0.0008712586,0.0071722944,0.009937603,0.006328965,2519.769,1165.0539570312499
1,20150915,20160322,-70.12966934,-33.57632516,3845.052,-4.924,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1325.2829570312501
3,20150915,20160322,-70.13242123,-33.576961,3801.451,-5.703,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1281.68195703125
4,20150915,20160322,-70.13151188,-33.57746747,3779.991,-4.738,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1260.22195703125
6,20150915,20160322,-70.13241915,-33.57827479,3761.41,-5.799,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1241.6409570312499
7,20150915,20160322,-70.13434388,-33.57994071,3748.157,-7.15,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1228.3879570312502
8,20150915,20160322,-70.13384944,-33.5802007,3729.626,-6.872,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1209.8569570312502
9,20151115,20160322,-70.13351517,-33.58062453,3715.67,-5.455,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1195.90095703125
11,20151115,20160322,-70.13449106,-33.58191968,3694.051,-5.875,2016,RGI60-17.13715,4.559776306152344,0.5372689366340637,-0.3956318,-0.26584053,-0.52271557,-0.19577408,0.57089424,0.4493456,-0.14062214,-1.0585012,-1.1521482,-0.81967354,-0.6870165,-0.7443371,-0.42448425,-0.37196732,-0.37283707,-0.26295853,-0.074053764,-0.03754711,-0.3647194,-0.44849014,-0.4524927,-0.47026062,-0.46729946,-0.4468174,267.75342,271.54102,274.65674,278.67847,283.10107,281.61816,272.41797,266.0332,264.73438,264.84222,267.62793,270.61353,0.8439866,0.7283144,0.57042795,0.250499,0.114327595,0.10919331,0.54991513,0.8429896,0.82797134,0.8469564,0.8329545,0.80695957,310.55466,400.06247,444.42966,264.1406,121.13278,132.24216,171.8359,258.31247,256.29684,281.80466,320.67966,354.30466,0.8708496,0.88729,0.5375328,0.051156998,6.67572e-06,6.866455e-05,0.12959957,0.41393566,0.61852837,0.75124264,0.8844023,0.9620056,0.0074280426,0.0027117347,0.00040518306,0.00033162255,2.8191134e-06,5.3653494e-05,0.011408126,0.0053498084,0.0045134267,0.0067960294,0.0026419684,0.0009225225,0.00049336255,0.006384149,0.020716053,0.0067180432,6.6105276e-06,5.3596683e-05,0.0008365526,0.0,0.0,0.0,0.0,0.00024361629,-238542.0,-561158.0,-977645.0,-6731814.0,-3967689.0,-1720384.0,-1490670.0,-47397.0,-10047.0,-7414.0,-9928.0,-69713.0,-3668493.0,-5637446.0,-6492708.0,-8991934.0,-13164626.0,-11896922.0,-4949821.0,-2808626.0,-2900799.0,-2576484.0,-3659471.0,-4859010.0,-57253.0,-119576.0,-195070.0,-3691026.0,-8030024.0,-6658208.0,-1405004.0,85249.0,298327.0,170630.0,280993.0,221018.0,24986740.0,30688156.0,33915596.0,30404644.0,29730012.0,23155724.0,15182255.0,13172540.0,11669319.0,11876298.0,17173402.0,23838156.0,0.007869734,0.0030860484,0.00063920434,0.0018534189,0.00038026134,0.0003779442,0.013107672,0.005709279,0.0046789953,0.007064123,0.002724564,0.00104298,2519.769,1174.28195703125
